"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"2287","I1",21,"Benevento","Parma",1,"D",0.3,0.4,-7,0,-40,-9,-22,-2,-16,-20,2.62,3.3,2.7,0.374085479351446,0.339119442382152,0.286795078266401,21,3.48681018532371,2.94881353005147,2.6731858230202
"2297","I1",21,"Cagliari","Verona",1,"A",0.5,0.3,0,-2,-1,-15,0,-7,8,11,2.5,3.3,2.8,0.228401584978455,0.248090311356582,0.523508103664964,21,1.91019010593957,4.03079021720721,4.37825332995974
"2307","I1",21,"Genoa","Fiorentina",1,"D",0.4,0.3,-3,0,-37,-22,-24,-7,-11,0,3.3,3,2.37,0.360471562332358,0.304709960854628,0.334818476813014,21,2.98669299710861,3.28180935469019,2.77414393948222
"23111","I1",21,"Lazio","Spezia",1,"H",0.6,0.4,-1,-4,29,-5,13,-7,11,15,1.4,4.75,7,0.185686098221443,0.193056682993683,0.621257218784873,21,1.60963924404116,5.17982586509434,5.38543277918109
"2328","I1",21,"Napoli","Crotone",1,"H",0.9,0.2,7,-6,19,-34,6,-14,4,5,1.22,6,14,0.0702198451446645,0.125535180715518,0.804244974139818,21,1.24340223707279,7.96589445524562,14.2409883977932
"2337","I1",21,"Sassuolo","Roma",1,"D",0.4,0.4,-2,-3,15,26,-6,4,5,18,4.5,4.5,1.61,0.429572709731637,0.262393024578054,0.308034265690309,21,3.24639207835851,3.81107692023471,2.32789462027213
"2347","I1",21,"Torino","Juventus",1,"D",0.4,0.7,-2,6,-4,17,5,15,-3,-3,6,4.5,1.5,0.446628707695191,0.325815726852681,0.227555565452128,21,4.39453105887834,3.06921955443899,2.23899624625667
"2357","I1",21,"Bologna","Inter",1,"A",0.6,1,2,9,-6,23,2,13,-23,15,7.5,4.5,1.44,0.638018694048468,0.221047726135962,0.14093357981557,21,7.09554104357974,4.52390991520501,1.5673521941099
"2367","I1",21,"Inter","Sassuolo",1,"H",1,0.4,7,-2,23,-13,17,-18,15,0,1.33,5.25,9,0.0659069374762935,0.132637751458601,0.801455311065105,21,1.24773020553203,7.5393316684211,15.1729095341396
"2377","I1",21,"Juventus","Napoli",1,"H",0.7,0.9,6,6,23,23,17,9,1,-4,1.95,3.6,3.8,0.327202884354203,0.274687787259749,0.398109328386049,21,2.51187281658041,3.64049676170854,3.05620777754967
"2387","I1",21,"Spezia","Crotone",1,"H",0.3,0.2,-5,-5,-12,-56,-11,-21,10,4,1.75,4.2,4,0.148788601470076,0.200513596183067,0.650697802346857,21,1.5368117064378,4.98719298359704,6.72094495223221
"2397","I1",21,"Parma","Milan",1,"A",0.4,0.6,0,2,5,21,3,10,-14,-1,5.25,3.75,1.66,0.484612353268038,0.284798497591436,0.230589149140526,21,4.33671750699154,3.51125447801544,2.06350497104827
"2407","I1",21,"Udinese","Torino",1,"A",0.4,0.3,0,-3,-18,-4,-8,0,-17,1,2.4,3.3,3,0.377958282417274,0.282341428583636,0.33970028899909,21,2.94377141375549,3.54181107964386,2.64579464591804
"24111","I1",21,"Inter","Cagliari",1,"H",1,0.3,5,-4,-3,7,5,-1,0,12,1.25,6,12,0.150618417939638,0.199562246803587,0.649819335256774,21,1.53888926620636,5.01096783593651,6.6392942754236
"2428","I1",21,"Juventus","Genoa",1,"H",0.7,0.5,4,0,10,-20,8,-13,2,-1,1.25,6,11,0.162842669001551,0.202494679044074,0.634662651954375,21,1.57564021913155,4.93840136798037,6.14089664663058
"2437","I1",21,"Sampdoria","Napoli",1,"A",0.5,0.8,-1,5,2,26,9,11,-2,2,4.75,3.75,1.72,0.442514594058936,0.292959689316064,0.264525716625,21,3.78035078312492,3.41343890121735,2.25981247494589
"2447","I1",21,"Verona","Lazio",1,"A",0.4,0.6,0,-1,-19,33,-6,9,7,11,3.6,3.5,2.05,0.423878180786786,0.287621330869622,0.288500488343592,21,3.46619863883572,3.47679359168704,2.3591683774424
"2457","I1",21,"Roma","Bologna",1,"H",0.5,0.4,-2,-1,29,-1,11,-1,22,-20,1.72,4,4.33,0.128701443537416,0.255982445926371,0.615316110536213,21,1.62518091575492,3.90651787227486,7.76992062027088
"2467","I1",21,"Fiorentina","Atalanta",1,"A",0.4,0.8,1,8,-18,55,-5,31,-8,5,5,4.5,1.57,0.624582407671111,0.286456891688978,0.0889607006399117,21,11.2409186619126,3.490926659519,1.60106975111373
"2477","I1",21,"Benevento","Sassuolo",1,"A",0.4,0.3,-5,-3,-35,-7,-21,-18,-10,5,3.5,3.6,2.05,0.374723173598976,0.2698969084795,0.355379917921524,21,2.81389000776578,3.70511839366235,2.66863666422239
"2487","I1",21,"Crotone","Udinese",1,"A",0.2,0.3,-2,-1,-39,-10,-13,0,6,-11,4,3.7,1.85,0.287236650432802,0.350556578376622,0.362206771190575,21,2.76085396391955,2.85260657389702,3.48144987240737
"2497","I1",21,"Sampdoria","Verona",1,"H",0.4,0.2,-3,-4,-9,-33,1,-14,-3,3,2.6,3.3,2.75,0.209313987959392,0.236730432844535,0.553955579196073,21,1.80519889600399,4.22421396346923,4.77751157363647
"2507","I1",21,"Sassuolo","Fiorentina",1,"H",0.5,0.4,0,1,2,-18,-13,-8,9,-13,2.55,3.2,2.87,0.204183770372555,0.283049632510725,0.51276659711672,21,1.95020503602026,3.53294929631151,4.89754890006877
"25111","I1",21,"Cagliari","Parma",1,"H",0.1,0.4,-6,-1,3,10,-6,6,1,-10,2.2,3.6,3.1,0.410692070910056,0.328712994048618,0.260594935041326,21,3.837373124084,3.04216753856738,2.43491430887403
"2528","I1",21,"Milan","Genoa",1,"H",0.7,0.4,4,-2,12,-30,7,-20,-10,-1,1.45,4.75,6.5,0.165551021815441,0.182772174283566,0.651676803900993,21,1.53450298370897,5.4712923557419,6.04043387370219
"2537","I1",21,"Atalanta","Juventus",1,"H",0.8,0.7,5,4,44,27,29,19,10,4,2.4,3.6,2.8,0.245816140282195,0.27100440313565,0.483179456582155,21,2.06962441465052,3.6899769466087,4.0680811229564
"2547","I1",21,"Bologna","Spezia",1,"H",0.4,0.5,-1,-1,-7,-2,-4,-3,-12,4,2,3.6,3.6,0.398478608109552,0.260965059950884,0.340556331939564,21,2.93637177234297,3.83193060476452,2.50954500354276
"2557","I1",21,"Lazio","Benevento",1,"H",0.8,0.4,2,-3,38,-36,14,-16,7,-10,1.36,5,8,0.0686668046057531,0.131124646679944,0.800208548714302,21,1.24967422755818,7.62633132153142,14.5630775414911
"2567","I1",21,"Torino","Roma",1,"H",0.5,0.5,0,-2,-5,26,1,9,0,19,3.3,3.6,2.1,0.415485074479899,0.264071376006416,0.320443549513685,21,3.12067445738144,3.78685495990941,2.40682532640142
"2577","I1",21,"Napoli","Inter",1,"D",0.8,1,5,5,37,3,14,6,-2,5,3,3.5,2.3,0.287720238123387,0.21186210369112,0.500417658185493,21,1.99833076160019,4.72005130968553,3.47559840253974
"2587","I1",21,"Verona","Fiorentina",1,"A",0.2,0.3,-4,-1,-23,-17,-8,-7,-2,-12,2.55,3.25,2.8,0.303387437700041,0.323923494280968,0.37268906801899,21,2.68320185863097,3.08714871769261,3.2961153816418
"2597","I1",21,"Milan","Sassuolo",1,"A",0.7,0.5,3,1,15,4,3,-14,-2,7,1.53,4.33,5.75,0.285661160369629,0.237441975941907,0.476896863688465,21,2.09688944537336,4.21155524853223,3.50065090650076
"2607","I1",21,"Bologna","Torino",1,"D",0.6,0.7,4,3,-8,16,-1,8,-13,15,2.4,3.4,2.87,0.483358997370116,0.252952374625377,0.263688628004507,21,3.79235163673008,3.9533133518948,2.06885566512851
"26111","I1",21,"Crotone","Sampdoria",1,"A",0,0.5,-5,-1,-48,-16,-21,-2,4,-3,3.6,3.75,1.95,0.399888215783781,0.314423318373918,0.285688465842301,21,3.50031632201769,3.18042569225346,2.50069884665143
"2628","I1",21,"Genoa","Benevento",1,"D",0.4,0.3,-2,-5,-26,-23,-17,-11,4,-9,2.2,3.1,3.6,0.186373070474697,0.248340303989263,0.56528662553604,21,1.76901408033799,4.02673260818443,5.36558204172402
"2637","I1",21,"Juventus","Parma",1,"H",0.5,0.3,1,-2,33,-7,20,2,12,-6,1.25,6,11,0.158284997695626,0.247063218256064,0.59465178404831,21,1.68165643629644,4.04754704912638,6.31771813221963
"2647","I1",21,"Spezia","Inter",1,"D",0.4,0.9,-4,4,-12,6,-10,10,6,5,8,5,1.36,0.4210279199085,0.277460685107722,0.301511394983778,21,3.31662423588934,3.60411421752151,2.37513939744738
"2657","I1",21,"Udinese","Cagliari",1,"A",0.3,0.2,-2,-5,-7,16,-2,-3,-8,-5,2.45,3.3,2.9,0.357475177934858,0.303144119138808,0.339380702926334,21,2.94654348752722,3.29876100793533,2.7973970270524
"2667","I1",21,"Roma","Atalanta",1,"D",0.3,1,-5,7,1,39,0,26,5,5,3.6,3.8,1.95,0.568586439161523,0.282771628551864,0.148641932286612,21,6.72757669801947,3.53642267833311,1.75874753797271
"2677","I1",21,"Napoli","Lazio",1,"H",0.7,1,4,6,37,29,11,14,-1,8,2,3.6,3.6,0.431788510344198,0.246221671630595,0.321989818025207,21,3.10568826720389,4.06138092304197,2.31594860919957
"2687","I1",21,"Genoa","Spezia",1,"H",0.4,0.5,-2,-2,-25,-18,-14,-9,4,-4,2.45,2.9,3.25,0.243209922333939,0.2573209804446,0.499469097221461,21,2.00212586837301,3.88619691356763,4.11167435277147
"2697","I1",21,"Parma","Crotone",1,"A",0.1,0,-6,-5,4,-35,0,-16,6,4,1.7,4,4.6,0.246618688744078,0.274117858715443,0.479263452540479,21,2.08653506688065,3.64806585271805,4.05484274161284
"2707","I1",21,"Sassuolo","Sampdoria",1,"H",0.7,0.7,3,2,12,-22,-4,-3,14,-3,1.95,3.75,3.6,0.154099723613961,0.207464255537816,0.638436020848222,21,1.56632766220084,4.82010743203772,6.48930430599034
"27111","I1",21,"Benevento","Udinese",1,"A",0.4,0.2,-2,-3,-30,-5,-13,-3,-17,-8,3.1,3.4,2.3,0.342836308434216,0.313982696803037,0.343180994762747,21,2.91391427631747,3.18488888140006,2.91684391471588
"2728","I1",21,"Fiorentina","Juventus",1,"D",0.3,0.7,-3,4,-16,21,-10,16,-9,4,5.75,4,1.55,0.556847719731634,0.283952886565639,0.159199393702727,21,6.28143095737726,3.52171098556112,1.79582310309529
"2737","I1",21,"Inter","Verona",1,"H",0.8,0.2,3,-4,13,-17,15,-5,6,1,1.28,5.25,11,0.101239308522887,0.184540082754961,0.714220608722151,21,1.40012761853673,5.41887694570851,9.87758623197164
"2747","I1",21,"Cagliari","Roma",1,"H",0.4,0.4,-2,-3,9,-22,-2,-8,-5,-11,2.45,3.8,2.55,0.225416813585136,0.243575179359493,0.531008007055371,21,1.88321077406226,4.10550862624676,4.43622631380297
"2757","I1",21,"Atalanta","Bologna",1,"H",0.9,0.5,5,2,39,-7,26,-2,11,-13,1.3,5.5,8.5,0.0960867024814547,0.195326940064379,0.708586357454167,21,1.41126058874861,5.11962149036075,10.4072673343432
"2767","I1",21,"Torino","Napoli",1,"A",0.6,0.7,2,5,14,30,1,15,16,0,4.75,3.75,1.72,0.332093931322149,0.325222190759254,0.342683877918598,21,2.91814136712187,3.07482093293029,3.01119624805774
"2777","I1",21,"Lazio","Milan",1,"H",0.8,0.7,2,3,16,20,4,4,5,-7,2.15,3.8,3,0.244617755236368,0.270594150856069,0.484788093907563,21,2.06275692940321,3.69557138185114,4.08801069666315
"2787","I1",21,"Verona","Spezia",1,"D",0.2,0.3,-3,-5,-4,-23,-1,-13,9,-1,2.05,3.6,3.4,0.219035634162637,0.24407204369683,0.536892322140533,21,1.86257087084633,4.09715092664252,4.56546718447413
"2797","I1",21,"Crotone","Inter",1,"A",0.2,0.8,-3,3,-33,11,-12,16,-5,1,11,6.5,1.22,0.519478381364939,0.289893535672498,0.190628082962563,21,5.24581679917742,3.44954225240032,1.92500792308716
"2807","I1",21,"Milan","Benevento",1,"H",0.5,0.2,-1,-5,16,-2,2,-3,1,0,1.33,5.25,9,0.222588190152702,0.252737948076369,0.524673861770929,21,1.9059459082347,3.95666740040887,4.49260133394305
"28111","I1",21,"Lazio","Genoa",1,"H",0.8,0.4,4,-1,13,-16,2,-3,-8,-1,1.36,5,8.5,0.18636435543855,0.219315642353889,0.594320002207561,21,1.68259522864041,4.55963828784448,5.36583295473437
"2828","I1",21,"Bologna","Fiorentina",1,"D",0.3,0.4,-4,-2,-28,-7,-14,-3,-11,-4,3,3.4,2.3,0.379401838381212,0.293764439480983,0.326833722137805,21,3.05965979721751,3.40408798888926,2.63572787171165
"2837","I1",21,"Napoli","Cagliari",1,"D",0.7,0.6,6,0,20,8,12,-4,5,-11,1.36,5,8.5,0.179809194779709,0.230340597248567,0.589850207971725,21,1.69534567672465,4.3413970960615,5.56145085475267
"2847","I1",21,"Sassuolo","Atalanta",1,"D",0.8,0.9,4,8,17,45,4,28,20,13,6,5,1.45,0.375189115721286,0.316983737038955,0.307827147239758,21,3.24857638115045,3.15473597901682,2.66532252162363
"2857","I1",21,"Udinese","Juventus",1,"A",0.4,0.7,0,4,-15,9,-3,9,-12,-2,6.5,4.75,1.45,0.468869775689115,0.294026154048945,0.237104070261941,21,4.21755728990755,3.40105798830922,2.13278836011612
"2867","I1",21,"Sampdoria","Roma",1,"H",0.5,0.4,0,-2,-25,-17,-12,-7,-2,-7,2.87,3.5,2.37,0.227796706887369,0.265975939982853,0.506227353129777,21,1.97539701048836,3.75973856907684,4.38987908852622
"2877","I1",21,"Torino","Parma",1,"H",0.6,0.1,1,-6,2,1,1,-7,7,10,1.57,4.33,5.25,0.191282576394665,0.238192367931833,0.570525055673502,21,1.75277139900456,4.19828732835884,5.22786768585102
"2887","I1",21,"Spezia","Napoli",1,"A",0.4,0.8,-4,7,-14,23,-15,9,-2,3,6,4.5,1.5,0.542611068956602,0.291031555160945,0.166357375882453,21,6.0111551693782,3.43605352157427,1.84294065715047
"2897","I1",21,"Udinese","Bologna",1,"D",0.4,0.4,0,-3,-7,-26,2,-10,-13,-13,2.37,3.2,3.1,0.22996235580828,0.244689497578257,0.525348146613463,21,1.90349962486072,4.08681210226515,4.34853781387464
"2907","I1",21,"Inter","Sampdoria",1,"H",0.8,0.6,4,2,34,-14,25,-7,15,-2,1.44,4.75,6.5,0.110887826412152,0.180843824540097,0.708268349047751,21,1.41189423661876,5.52963311046475,9.01812247886584
"29111","I1",21,"Fiorentina","Lazio",1,"H",0.4,0.8,-2,4,-12,17,-6,7,0,-4,4,3.9,1.83,0.431621816565741,0.299019112639657,0.269359070794602,21,3.71251651949209,3.34426783349158,2.31684303624094
"2928","I1",21,"Genoa","Sassuolo",1,"A",0.3,0.9,-2,5,-21,13,-9,2,-6,13,3.4,3.5,2.1,0.580964586771444,0.239222476729562,0.179812936498994,21,5.56133512677268,4.18020920806069,1.72127531138728
"2937","I1",21,"Benevento","Cagliari",1,"A",0.1,0.7,-7,2,3,-4,-9,-2,1,-14,3.2,3.5,2.2,0.416370051163558,0.298119810469203,0.285510138367239,21,3.50250259314345,3.35435608397217,2.40170972241032
"2947","I1",21,"Parma","Atalanta",1,"A",0,0.8,-7,7,-15,29,-14,23,7,10,13,7,1.2,0.642598284807931,0.271362279017428,0.0860394361746409,21,11.622577325707,3.68511056002657,1.55618218044092
"2957","I1",21,"Verona","Torino",1,"D",0.1,0.7,-5,2,-3,15,2,7,10,11,3,3.3,2.35,0.493606722246651,0.280370629360787,0.226022648392562,21,4.42433538015702,3.56670740540793,2.02590433827258
"2967","I1",21,"Roma","Crotone",1,"H",0.3,0.2,-4,-4,-19,-30,-14,-14,-8,-14,1.36,5.25,7.5,0.239388340078464,0.278683011375394,0.481928648546141,21,2.07499596261138,3.58830628054672,4.1773128953241
"2977","I1",21,"Juventus","Milan",1,"A",0.7,0.6,4,1,18,13,13,10,6,0,1.72,3.9,4.5,0.231659738378481,0.261426506502139,0.50691375511938,21,1.97272216407798,3.82516682558285,4.31667585830655
"2987","I1",21,"Napoli","Udinese",1,"H",0.8,0.5,8,1,21,-17,9,0,5,-19,1.28,5.25,11,0.11055645899027,0.211430433441992,0.678013107567738,21,1.474897739938,4.72968807621709,9.04515221573813
"2997","I1",21,"Cagliari","Fiorentina",1,"D",0.9,0.6,5,1,3,-5,1,3,-8,4,2.45,3.1,3.1,0.222493317565557,0.225530329050745,0.551976353383699,21,1.81167181142788,4.43399344207491,4.49451700815848
"3007","I1",21,"Atalanta","Benevento",1,"H",0.8,0.1,9,-8,36,8,27,-7,6,5,1.14,8,15,0.101092188535929,0.163749588425753,0.735158223038319,21,1.36025139713071,6.10688557824022,9.89196113451033
"30111","I1",21,"Bologna","Genoa",1,"A",0.5,0.3,-2,-1,-16,-9,-9,0,-10,2,2.4,3.25,3,0.327847499897551,0.293974387102553,0.378178112999896,21,2.6442566759549,3.40165689213989,3.05019864513986
"3028","I1",21,"Inter","Roma",1,"H",0.8,0.3,7,0,26,-9,22,-5,4,-2,1.65,4,4.75,0.135321601256005,0.218102946521229,0.646575452222765,21,1.54660990695247,4.58499078508627,7.38980318528873
"3037","I1",21,"Lazio","Parma",1,"H",0.6,0,1,-8,6,-32,1,-23,-1,1,1.2,6.5,13,0.114635722078039,0.173008913100257,0.712355364821704,21,1.40379373748423,5.78004902799724,8.72328434690927
"3047","I1",21,"Sampdoria","Spezia",1,"D",0.6,0.2,0,-8,-4,-21,-6,-20,3,-2,2.45,3.6,2.62,0.122799719060113,0.174246644475208,0.702953636464679,21,1.42256892649313,5.73899143373336,8.14334110577628
"3057","I1",21,"Sassuolo","Juventus",1,"A",0.9,0.5,5,-1,8,11,5,0,2,10,4.75,4.2,1.65,0.205045459708992,0.220135202758515,0.574819337532493,21,1.73967703364446,4.54266281571052,4.87696729017671
"3067","I1",21,"Torino","Milan",1,"A",0.6,0.6,1,2,5,12,7,10,6,-2,3.8,3.8,1.85,0.27343658926327,0.293997647337064,0.432565763399666,21,2.31178721159228,3.40138776298952,3.6571550380084
"3077","I1",21,"Crotone","Verona",1,"H",0.2,0.2,-8,-4,-43,20,-24,9,-19,15,3.6,3.75,1.9,0.588381181234694,0.271680692168741,0.139938126596566,21,7.14601534493131,3.68079156460225,1.69957849076944
"3087","I1",21,"Genoa","Atalanta",1,"A",0.5,0.8,2,10,-7,47,0,31,-5,13,13,6.75,1.2,0.611211519835427,0.287780307085448,0.101008173079125,21,9.90018896012158,3.47487293389773,1.63609481750157
"3097","I1",21,"Spezia","Torino",1,"H",0.3,0.4,-5,-8,-22,-9,-17,-10,-6,-3,3.3,2.9,2.45,0.28133198345503,0.233345366493346,0.485322650051623,21,2.06048491636158,4.28549327988698,3.55451942477008
"3107","I1",21,"Juventus","Inter",1,"H",0.7,0.9,2,9,8,24,4,19,7,1,2.2,3.6,3.1,0.381760934810668,0.319392582883915,0.298846482305416,21,3.34619966842379,3.13094308881761,2.61944035865258
"31111","I1",21,"Roma","Lazio",1,"H",0.3,0.6,0,0,9,13,3,2,9,3,3,3.6,2.25,0.3617137113443,0.279773608396559,0.35851268025914,21,2.78930162045365,3.57431855610402,2.76461734415188
"3128","I1",21,"Fiorentina","Napoli",1,"A",0.7,0.9,3,12,-6,35,2,21,1,10,5.75,4.5,1.5,0.509800901198437,0.314932086860503,0.17526701194106,21,5.7055802396876,3.17528775796968,1.96155008288374
"3137","I1",21,"Benevento","Crotone",1,"D",0.1,0.4,-8,-6,-7,-38,-10,-18,4,-26,1.45,4.75,6,0.169445719397273,0.232513594313962,0.598040686288765,21,1.67212703571333,4.30082379892895,5.90159493882201
"3147","I1",21,"Udinese","Sampdoria",1,"A",0.3,0.5,-4,-2,-40,4,-14,-4,-26,5,2.4,3.4,2.9,0.532587596612166,0.250486455969625,0.216925947418208,21,4.60986807664883,3.99223181999614,1.87762540164488
"3157","I1",21,"Parma","Sassuolo",1,"A",0,0.7,-8,1,-23,7,-21,0,-8,1,5.25,4.75,1.53,0.594288530167138,0.252182010691555,0.153529459141307,21,6.51340795175737,3.96538990730432,1.68268433469305
"3167","I1",21,"Milan","Cagliari",1,"D",0.6,0.8,8,4,5,-4,21,-1,-2,-2,1.4,4.75,7.5,0.261733308615616,0.244957809557862,0.493308881826523,21,2.02712749930106,4.08233565529083,3.82068298944943
"3177","I1",21,"Verona","Bologna",1,"D",0.2,0.3,-3,-7,16,-12,4,-12,22,2,2.45,3.3,2.9,0.174573808515626,0.216289614601649,0.609136576882725,21,1.64166795748423,4.62343049545744,5.7282361455183
"3187","I1",21,"Lazio","Torino",1,"D",0.6,0.3,1,-11,6,-26,9,-21,2,-4,2.05,3.25,3.8,0.0774091779219634,0.118332357053223,0.804258465024814,21,1.24338137985175,8.45077394638752,12.9183648095075
"3197","I1",21,"Cagliari","Genoa",1,"A",0.7,0.4,3,1,-17,-13,-4,-3,-7,-10,2,3.6,3.6,0.213900318643382,0.279940717366349,0.506158963990269,21,1.97566391419125,3.57218488760009,4.6750748495481
"3207","I1",21,"Crotone","Fiorentina",1,"D",0.5,0.5,-5,0,-47,-13,-26,-1,-26,0,3.5,4.33,1.85,0.445161415956828,0.276737877332308,0.278100706710864,21,3.5958197008096,3.61352775283159,2.24637617761774
"32111","I1",21,"Sampdoria","Parma",1,"H",0.5,0,-2,-8,6,-18,-1,-21,-2,-18,1.75,4.2,4,0.125860889343972,0.215855761714418,0.65828334894161,21,1.51910268064323,4.63272322247772,7.94527994528183
"3228","I1",21,"Inter","Udinese",1,"H",0.8,0.3,8,-4,4,-47,10,-17,-8,-20,1.36,5.5,7.5,0.0649830639797715,0.13895687674426,0.796060059275968,21,1.25618662605623,7.19647723401573,15.3886249548234
"3237","I1",21,"Atalanta","Milan",1,"A",0.9,0.7,11,9,43,16,25,23,11,4,2.37,4.2,2.5,0.246784731504683,0.304173052658784,0.449042215836534,21,2.22696210897916,3.28760220952835,4.05211454494309
"3247","I1",21,"Bologna","Juventus",1,"A",0.3,0.7,-7,1,-1,10,-9,4,6,8,10.5,7,1.22,0.438488821772154,0.271192472649292,0.290318705578555,21,3.44449041961376,3.68741798115174,2.28055984633428
"3257","I1",21,"Napoli","Verona",1,"D",0.9,0.3,11,-2,50,10,22,2,14,20,1.18,7.5,13,0.150769367974835,0.190817329655922,0.658413302369243,21,1.51880284982334,5.2406141612147,6.63264702526916
"3267","I1",21,"Sassuolo","Lazio",1,"H",0.7,0.5,2,-2,9,22,4,16,7,14,1.9,4.33,3.25,0.276956571094328,0.260777961927704,0.462265466977969,21,2.1632591474709,3.83467986561393,3.61067439580415
"3277","I1",21,"Spezia","Roma",1,"D",0.4,0.4,-2,2,0,20,-4,6,-1,13,5,4.6,1.57,0.474143553186375,0.29987055649301,0.225985890320615,21,4.42505502702518,3.33477221536857,2.10906590056898
"3287","I1",21,"Torino","Benevento",1,"D",0.4,0.1,-9,-8,-31,8,-24,2,-5,11,1.75,4.33,3.9,0.355033785898265,0.288526861651095,0.35643935245064,21,2.80552636268882,3.46588180482573,2.81663334510522
"1130","I1",22,"Spezia","Milan",1,"A",0.3,0.9,-6,8,-22,31,-15,3,-13,4,7,4.5,1.45,0.642455011261316,0.214580716390711,0.142964272347973,22,6.99475458851716,4.6602510086656,1.55652922379222
"2130","I1",22,"Inter","Atalanta",1,"D",0.9,0.7,13,2,28,13,18,5,12,1,1.9,3.75,3.8,0.145860181714601,0.197521685436395,0.656618132849004,22,1.52295520024873,5.06273525254024,6.85588066767025
"349","I1",22,"Genoa","Verona",1,"D",0.3,0.3,-5,-3,-23,-32,-10,-9,-18,-3,2.75,3.25,2.62,0.376217127794964,0.30029225728204,0.323490614922996,22,3.09127978948645,3.330089190614,2.65803953653326
"429","I1",22,"Juventus","Sampdoria",1,"H",0.4,0.4,-1,-2,6,-6,3,-5,-3,3,1.3,5.75,9,0.305346691573745,0.261612651843007,0.433040656583248,22,2.30925199469755,3.82244510330524,3.27496589154458
"529","I1",22,"Empoli","Bologna",1,"H",0.4,0.6,-3,-3,6,-6,1,-5,6,10,2.6,3.75,2.5,0.210589751035213,0.28186705320726,0.507543195757527,22,1.97027565014927,3.54777186131324,4.74856917340098
"629","I1",22,"Sassuolo","Salernitana",1,"H",0.3,0.1,-2,-10,-12,-29,-4,-21,4,-16,1.4,5,7.5,0.11834504879989,0.306935050599318,0.574719900600793,22,1.73997802921847,3.25801826167266,8.44986765513871
"729","I1",22,"Udinese","Fiorentina",1,"A",0.5,0.6,-1,-1,-15,7,2,8,3,-1,3.1,3.4,2.3,0.2438279359881,0.353782893166795,0.402389170845105,22,2.4851563423036,2.82659229520332,4.10125277871689
"829","I1",22,"Lazio","Roma",1,"H",0.6,0.8,5,7,3,32,14,5,4,12,2.62,3.5,2.6,0.454763002310801,0.207335877906239,0.33790111978296,22,2.95944565274693,4.82309193227145,2.19894757251287
"929","I1",22,"Napoli","Cagliari",1,"H",1,0.2,12,-6,40,-28,19,-10,16,-8,1.25,6,11,0.0386204005363222,0.115230545262767,0.846149054200911,22,1.18182487474903,8.67825451766842,25.893050981165
"1029","I1",22,"Venezia","Torino",1,"D",0.2,0.5,-7,3,-27,34,-12,13,-18,5,3.6,3.5,2.05,0.669474215503406,0.227731540343568,0.102794244153027,22,9.72817114654134,4.3911352748563,1.49370950641924
"1138","I1",22,"Cagliari","Venezia",1,"D",0.1,0.3,-8,-5,-43,-22,-20,-13,-17,-15,1.85,3.5,4.33,0.349732027695532,0.388189439799258,0.262078532505209,22,3.81565018103924,2.57606183341083,2.85933206229135
"1229","I1",22,"Salernitana","Genoa",1,"H",0.1,0.4,-10,-1,-24,-19,-19,-10,-7,-11,2.87,3.3,2.45,0.393515455814772,0.35389870575615,0.252585838429078,22,3.9590501439802,2.82566729896164,2.54119624839005
"1329","I1",22,"Torino","Juventus",1,"A",0.6,0.5,4,0,21,17,8,8,-2,-1,4.5,3.5,1.8,0.28958357728098,0.257186725717086,0.453229697001934,22,2.2063867540342,3.88822555756642,3.45323450103563
"1429","I1",22,"Sassuolo","Inter",1,"A",0.3,0.8,-2,9,-10,18,-7,16,3,-1,4.33,4.2,1.7,0.57182119256417,0.287135766142452,0.141043041293378,22,7.09003429612624,3.48267306937962,1.7487984233599
"1529","I1",22,"Bologna","Lazio",1,"H",0.4,0.6,-6,4,-11,0,-10,10,13,-2,3.1,3.6,2.2,0.338499793740545,0.374585667321076,0.286914538938379,22,3.48535840567763,2.66961629138589,2.95421154899281
"1629","I1",22,"Sampdoria","Udinese",1,"D",0.4,0.4,-2,-2,-18,-11,-7,3,-4,6,2.1,3.5,3.5,0.341313764024544,0.334383113807601,0.324303122167854,22,3.08353491423501,2.99058163737115,2.92985547435494
"1729","I1",22,"Verona","Spezia",1,"H",0.4,0.2,-2,-7,-27,-29,-2,-14,-7,-8,1.65,4,5.25,0.192011367462567,0.309544647598773,0.49844398493866,22,2.00624349017486,3.23055174029752,5.20802498943169
"1829","I1",22,"Fiorentina","Napoli",1,"A",0.8,1,2,12,3,47,3,25,-4,18,3.9,3.5,1.95,0.594706135086066,0.189200772096276,0.216093092817658,22,4.62763518704326,5.28539069328504,1.68150274732794
"1929","I1",22,"Roma","Empoli",1,"H",0.6,0.6,4,1,43,-7,11,3,20,-4,1.4,5,7,0.14842132287736,0.24706132910792,0.60451734801472,22,1.65421224599108,4.04757799859153,6.73757638467014
"2029","I1",22,"Atalanta","Milan",1,"A",0.6,0.9,1,8,30,42,10,5,12,11,2.05,3.75,3.4,0.390538495970533,0.198099078980883,0.411362425048583,22,2.43094638476496,5.04797904737609,2.56056703837834
"2138","I1",22,"Spezia","Salernitana",1,"H",0.2,0.3,-6,-5,-10,-16,-6,-9,-2,4,2.1,3.4,3.5,0.304008175946461,0.322040284283536,0.373951539770002,22,2.67414328769724,3.10520158130143,3.28938521764003
