"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"87","SP1",14,"Levante","Villarreal",1,"A",0.5,0.5,2,0,-38,8,-9,6,-22,-2,3.5,3.3,2.1,0.347472064391297,0.257145504491301,0.395382431117403,14,2.52919685170094,3.88884885224128,2.87792919914815
"88","SP1",14,"Sevilla","Betis",1,"H",0.5,0.1,-2,-10,13,3,0,-11,8,9,1.67,3.75,5,0.139274633074396,0.191891861563824,0.66883350536178,14,1.49514040786442,5.21126842926268,7.18005840637061
"89","SP1",14,"Vallecano","Espanol",1,"A",0.4,0.3,-3,-5,41,7,6,-1,12,4,2.4,3.3,2.88,0.134102353964667,0.206412662244326,0.659484983791007,14,1.51633475299402,4.84466402945921,7.45699065255394
"90","SP1",14,"Malaga","Ath Bilbao",1,"A",0.3,0.7,-8,2,-23,12,-23,0,-15,10,2.6,3.25,2.7,0.425371892007556,0.314294567614174,0.26033354037827,14,3.84122613838762,3.18172855353832,2.35088405884194
"91","SP1",14,"Getafe","Levante",1,"H",0.3,0.3,-7,-2,-19,-47,-16,-16,-4,-19,1.83,3.4,4.5,0.162509911994945,0.276896428316387,0.560593659688668,14,1.78382324294456,3.61145864567592,6.15347081125184
"92","SP1",14,"Villarreal","Malaga",1,"D",0.7,0.3,5,-7,39,-6,15,-14,1,-4,1.44,4.33,7,0.0941956393190202,0.148656266226449,0.757148094454531,14,1.32074558111439,6.72692800232648,10.6162026950443
"93","SP1",14,"Celta","Almeria",1,"H",0.4,0.6,0,-5,-9,-39,-3,-11,-6,-13,1.91,3.4,4,0.139377434813196,0.269517175686797,0.591105389500007,14,1.69174569842082,3.71033867304283,7.17476255277816
"94","SP1",14,"Elche","Ath Madrid",1,"A",0.4,0.9,-1,15,-39,31,-9,34,-6,5,7,4,1.5,0.626408086591078,0.194782081479907,0.178809831929015,14,5.59253363873742,5.13394246740892,1.59640340124281
"95","SP1",14,"Espanol","Sociedad",1,"A",0.3,0.7,-3,5,-4,9,-3,7,0,5,2.2,3.4,3.2,0.356941607078163,0.25347348069687,0.389584912224967,14,2.56683451699625,3.94518589183656,2.80157869009936
"96","SP1",14,"Real Madrid","Valladolid",1,"H",0.8,0.4,13,1,20,-23,20,-2,-5,7,1.13,8.5,17,0.138195004230727,0.163074161099689,0.698730834669584,14,1.4311662665823,6.13217933029065,7.23615159293618
"97","SP1",14,"Ath Bilbao","Barcelona",1,"H",0.7,1,1,12,1,19,4,14,4,-3,5,4.2,1.6,0.472176355187372,0.18812233837907,0.339701306433558,14,2.94376259690832,5.31568982512316,2.11785276626818
"98","SP1",14,"Betis","Vallecano",1,"D",0.1,0.2,-13,-7,-13,39,-17,-3,8,17,1.91,3.4,4,0.344583618126666,0.253902130133723,0.40151425173961,14,2.49057161898333,3.93852544471891,2.90205322422614
"99","SP1",14,"Granada","Sevilla",1,"A",0.6,0.6,-1,2,7,16,-6,2,7,11,2.8,3.25,2.5,0.325844969722887,0.222919274994638,0.451235755282476,14,2.21613643930764,4.48592881895949,3.0689441081458
"100","SP1",14,"Valencia","Osasuna",1,"H",0.3,0.4,-4,-4,38,-20,8,-4,11,-16,1.4,4.5,8,0.0943965021213567,0.206332003513228,0.699271494365416,14,1.4300597236664,4.84655789200385,10.5936128725871
"101","SP1",14,"Levante","Elche",1,"H",0.1,0.4,-6,-2,-37,-35,-14,-9,-10,-4,2.3,3.1,3.25,0.231078469593081,0.318421670495406,0.450499859911513,14,2.21975651711949,3.14048977396602,4.32753428634418
"102","SP1",14,"Barcelona","Villarreal",1,"H",0.8,0.6,10,2,13,39,11,15,-3,5,1.29,5.5,11,0.290273521943445,0.16823858021974,0.541487897836815,14,1.84676334225546,5.94393984241829,3.4450265849423
"103","SP1",14,"Malaga","Getafe",1,"H",0.4,0.5,-2,-5,4,-23,-6,-13,-4,-10,2,3.4,3.75,0.149118138056005,0.256292096992094,0.594589764951901,14,1.68183184263337,3.90179803332308,6.7060923173841
